ServerTimeStamp,OriginalTimeStamp,apiKey,Suhu,TDS,Salinitas,pH,Turbiditas
"31/05/2025 08:38:48","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.83","30.61","6.75","4.34"
"31/05/2025 08:38:53","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.82","30.64","6.76","4.15"
"31/05/2025 08:38:57","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.99","30.64","6.76","4.14"
"31/05/2025 08:39:01","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.81","30.65","6.76","4.34"
"31/05/2025 08:39:05","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.97","30.65","6.76","4.18"
"31/05/2025 08:39:08","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.94","30.65","6.75","4.21"
"31/05/2025 08:39:13","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.01","30.63","6.75","4.27"
"31/05/2025 08:39:18","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.94","30.63","6.75","4.37"
"31/05/2025 08:39:21","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.04","30.65","6.76","4.01"
"31/05/2025 08:39:25","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.9","30.65","6.75","4.05"
"31/05/2025 08:39:29","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.88","30.63","6.76","4.3"
"31/05/2025 08:39:33","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.08","30.62","6.76","4.38"
"31/05/2025 08:39:38","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.89","30.66","6.76","4.48"
"31/05/2025 08:39:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.04","30.66","6.75","4.26"
"31/05/2025 08:39:46","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.03","30.65","6.75","4.28"
"31/05/2025 08:39:50","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.83","30.66","6.75","4"
"31/05/2025 08:39:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.82","30.67","6.75","4.24"
"31/05/2025 08:39:58","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.91","30.65","6.76","4.4"
"31/05/2025 08:40:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.05","30.65","6.75","4.49"
"31/05/2025 08:40:06","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.97","30.65","6.76","4.36"
"31/05/2025 08:40:10","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","15.05","30.66","6.76","4.2"
"31/05/2025 08:40:14","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.95","30.66","6.76","4.15"
"31/05/2025 08:40:19","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.94","30.65","6.76","4.08"
"31/05/2025 08:40:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.84","30.65","6.76","4.17"
"31/05/2025 08:40:27","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.82","30.63","6.76","4.39"
"31/05/2025 08:40:31","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.19","14.8","30.66","6.77","4.39"
"31/05/2025 08:40:35","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.9","30.65","6.76","4.4"
"31/05/2025 08:40:39","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.86","30.65","6.76","4.29"
"31/05/2025 08:40:43","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.08","30.61","6.76","4.16"
"31/05/2025 08:40:47","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.87","30.64","6.76","4.16"
"31/05/2025 08:40:51","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.07","30.65","6.77","4.42"
"31/05/2025 08:40:55","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15","30.65","6.77","4.38"
"31/05/2025 08:41:00","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.06","30.65","6.76","4.33"
"31/05/2025 08:41:04","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.04","30.62","6.76","4.33"
"31/05/2025 08:41:08","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.07","30.61","6.76","4.43"
"31/05/2025 08:41:12","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15","30.6","6.77","4.45"
"31/05/2025 08:41:16","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.81","30.63","6.76","4.46"
"31/05/2025 08:41:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.99","30.63","6.76","4.19"
"31/05/2025 08:41:24","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15","30.61","6.76","4.48"
"31/05/2025 08:41:29","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.91","30.61","6.76","4.27"
"31/05/2025 08:41:33","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.93","30.61","6.76","4.12"
"31/05/2025 08:41:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.93","30.61","6.76","4.14"
"31/05/2025 08:41:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.83","30.61","6.76","4.24"
"31/05/2025 08:41:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.04","30.61","6.77","4.32"
"31/05/2025 08:41:49","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.85","30.61","6.77","4.31"
"31/05/2025 08:41:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.09","30.64","6.78","4.27"
"31/05/2025 08:41:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.92","30.65","6.76","4.01"
"31/05/2025 08:42:04","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.94","30.64","6.76","4.49"
"31/05/2025 08:42:08","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.91","30.64","6.76","4.46"
"31/05/2025 08:42:13","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.02","30.62","6.75","4.33"
"31/05/2025 08:42:17","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.03","30.61","6.77","4.18"
"31/05/2025 08:42:21","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.05","30.63","6.77","4.01"
"31/05/2025 08:42:25","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15","30.64","6.78","4.34"
"31/05/2025 08:42:34","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.89","30.64","6.77","4.1"
"31/05/2025 08:42:37","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","14.96","30.63","6.78","4.26"
"31/05/2025 08:42:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.92","30.62","6.78","4.26"
"31/05/2025 08:42:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.94","30.63","6.77","4.2"
"31/05/2025 08:42:50","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.05","30.63","6.76","4.34"
"31/05/2025 08:42:54","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.06","30.63","6.76","4.07"
"31/05/2025 08:42:57","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.81","30.63","6.77","4.47"
"31/05/2025 08:43:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.04","30.66","6.75","4.14"
"31/05/2025 08:43:05","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.07","30.63","6.78","4.4"
"31/05/2025 08:43:10","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.03","30.62","6.77","4.35"
"31/05/2025 08:43:14","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.88","30.65","6.76","4.44"
"31/05/2025 08:43:18","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.01","30.65","6.77","4.46"
"31/05/2025 08:43:23","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.83","30.64","6.77","4.17"
"31/05/2025 08:43:26","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.89","30.66","6.78","4.09"
"31/05/2025 08:43:31","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.98","30.65","6.76","4.45"
"31/05/2025 08:43:35","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.25","15.08","30.64","6.77","4.13"
"31/05/2025 08:43:39","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.81","30.62","6.77","4.31"
"31/05/2025 08:43:43","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.89","30.66","6.77","4.21"
"31/05/2025 08:43:47","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","15.09","30.65","6.78","4.28"
"31/05/2025 08:43:51","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.86","30.64","6.78","4.03"
"31/05/2025 08:43:55","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.93","30.61","6.77","4.13"
"31/05/2025 08:43:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.97","30.65","6.78","4.02"
"31/05/2025 08:44:03","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.85","30.65","6.77","4.17"
"31/05/2025 08:44:07","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.85","30.64","6.76","4.03"
"31/05/2025 08:44:12","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.99","30.63","6.78","4.45"
"31/05/2025 08:44:16","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.84","30.61","6.78","4.12"
"31/05/2025 08:44:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.89","30.64","6.78","4.1"
"31/05/2025 08:44:24","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.97","30.64","6.78","4.31"
"31/05/2025 08:44:28","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.31","14.86","30.62","6.78","4.29"
"31/05/2025 08:44:32","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.07","30.61","6.77","4.23"
"31/05/2025 08:44:38","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15","30.62","6.78","4.06"
"31/05/2025 08:44:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.06","30.64","6.77","4.23"
"31/05/2025 08:44:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.96","30.65","6.78","4.12"
"31/05/2025 08:44:49","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.07","30.63","6.77","4.02"
"31/05/2025 08:44:53","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.86","30.64","6.77","4.19"
"31/05/2025 08:44:58","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.96","30.63","6.77","4.1"
"31/05/2025 08:45:02","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.07","30.64","6.76","4.19"
"31/05/2025 08:45:06","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.82","30.65","6.78","4"
"31/05/2025 08:45:10","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.08","30.61","6.78","4.16"
"31/05/2025 08:45:14","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.03","30.62","6.79","4.38"
"31/05/2025 08:45:18","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.09","30.64","6.78","4.3"
"31/05/2025 08:45:22","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.92","30.67","6.76","4.11"
"31/05/2025 08:45:26","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.94","30.65","6.78","4.19"
"31/05/2025 08:45:30","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.97","30.64","6.78","4.31"
"31/05/2025 08:45:34","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.91","30.64","6.77","4.25"
"31/05/2025 08:45:39","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.1","30.64","6.77","4.31"
"31/05/2025 08:45:43","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.86","30.62","6.76","4.27"
"31/05/2025 08:45:47","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.91","30.6","6.76","4.02"
"31/05/2025 08:45:52","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.81","30.63","6.76","4.02"
"31/05/2025 08:45:55","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.05","30.64","6.78","4.07"
"31/05/2025 08:45:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.88","30.64","6.77","4.44"
"31/05/2025 08:46:03","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.84","30.63","6.77","4.23"
"31/05/2025 08:46:07","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15.09","30.63","6.77","4.01"
"31/05/2025 08:46:12","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","14.88","30.64","6.77","4.38"
"31/05/2025 08:46:16","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.87","30.62","6.78","4.37"
"31/05/2025 08:46:20","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.85","30.64","6.77","4.2"
"31/05/2025 08:46:24","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15.06","30.65","6.77","4.24"
"31/05/2025 08:46:28","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15.05","30.64","6.79","4.03"
"31/05/2025 08:46:32","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.89","30.62","6.77","4.14"
"31/05/2025 08:46:36","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.38","15.09","30.64","6.77","4.13"
"31/05/2025 08:46:41","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.84","30.62","6.79","4.12"
"31/05/2025 08:46:45","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15","30.62","6.77","4.45"
"31/05/2025 08:46:49","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15.08","30.64","6.78","4.45"
"31/05/2025 08:46:53","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","14.92","30.63","6.77","4.08"
"31/05/2025 08:46:59","2025-05-31 7:37:08","AKfycbzI-Z8_x_y7IX-iUJd3nko3GGvT0KR8PKD-YWbbiZi2ddedcqhooUPjTgffgTx0Oo2a","28.44","15.05","30.64","6.79","4.16"
